[0, 0, 8, 26, 39]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_4B_fused_8H_Ch.cif|7956.18
[0, 0, 7, 2, 10]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_1B_2SH_Ch.cif|5813.21
[0, 0, 7, 9, 31]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2OH_Ch_2B_2OH_Ch.cif|7218.26
[0, 0, 8, 6, 23]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2F_Ch_2B_1TrU_4H_Ch.cif|7297.42
[0, 0, 7, 27, 16]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CN_Ch_1B_4H_Ch.cif|7616.11
[0, 0, 7, 40, 29]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_ntn_edge_2B_2NH2_Ch.cif|6845.54
[0, 0, 8, 3, 39]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2CH3_Ch_4B_fused_8H_Ch.cif|7496.09
[0, 0, 7, 18, 16]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1TrU_Ch_1B_4H_Ch.cif|7681.48
[0, 0, 7, 9, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2OH_Ch_1B_2Br_Ch.cif|6607.22
[0, 0, 8, 13, 22]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2furan_Ch_2B_1TrU_2.cif|7768.2
[0, 0, 7, 15, 9]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2thiophene_Ch_1B_2OH_Ch.cif|7152.84
[0, 0, 8, 12, 9]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2_Ch_1B_2OH_Ch.cif|7447.18
[0, 0, 8, 1, 7]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2Br_Ch_1B_2NH2_Ch.cif|5492.9
[0, 0, 7, 0, 22]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_1TrU_Ch_2B_1TrU_2.cif|8538.73
[0, 0, 8, 8, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NO2_Ch_3B_4H_Ch.cif|6857.3
[0, 0, 8, 29, 15]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2NH2_Ch_1B_2thiophene_Ch.cif|7684.76
[0, 0, 7, 27, 20]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CN_Ch_2B_1DoU_4H_Ch.cif|7769.34357547
[0, 0, 7, 17, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1DoU_Ch_2N_Ch.cif|7265.75
[0, 0, 7, 25, 14]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CF3_Ch_1B_2indole_Ch.cif|5732.4599977299995
[0, 0, 8, 15, 32]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2thiophene_Ch_2B_2SH_Ch.cif|7130.54
[0, 0, 8, 10, 40]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_ntn_edge.cif|6474.15
[0, 0, 7, 11, 34]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2TrU_2B_fused_2_Ch.cif|8845.86
[0, 0, 7, 30, 23]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2NO2_Ch_2B_1TrU_4H_Ch.cif|6687.33
[0, 0, 8, 18, 19]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1thiophene_Ch.cif|7533.32
[0, 0, 7, 12, 4]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2_Ch_1B_2CN_Ch.cif|7399.78
[0, 0, 8, 22, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1TrU_2_2B_1O_Ch.cif|8750.91
[0, 0, 8, 29, 34]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2NH2_Ch_2B_fused_2_Ch.cif|7743.91
[0, 0, 8, 0, 39]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_1TrU_Ch_4B_fused_8H_Ch.cif|8184.39
[0, 0, 8, 14, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2indole_Ch_3B_4H_Ch.cif|7898.08
[0, 0, 7, 16, 6]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_4H_Ch_1B_2F_Ch.cif|7409.85
[0, 0, 7, 4, 18]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CN_Ch_1TrU_Ch.cif|7212.87
[0, 0, 8, 21, 35]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1O_Ch_2B_fused_Ch.cif|8070.03
[0, 0, 8, 13, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2furan_Ch_1B_2Br_Ch.cif|7004.8
[0, 0, 7, 2, 7]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_1B_2NH2_Ch.cif|5867.62
[0, 0, 8, 26, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_1DoU_Ch.cif|7949.36
[0, 0, 7, 19, 38]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1thiophene_Ch_3B_fused_8H_Ch.cif|7223.25
